case_id,task,resource,start_time,completion_time,ApplicationType,LoanGoal,RequestedAmount
307,W_Handle leads,User_33,2020-01-03 04:41:43.869237,2020-01-03 04:43:14.196997,"New credit","Not speficied","1243.3620922273167"
303,W_Complete application,User_73,2020-01-03 04:39:03.210418,2020-01-03 04:44:04.974947,"New credit","Car","38821.66722976131"
308,W_Handle leads,User_38,2020-01-03 04:42:14.821750,2020-01-03 04:44:33.176962,"New credit","Not speficied","16285.829810139163"
312,W_Complete application,User_73,2020-01-03 04:44:33.176962,2020-01-03 04:44:53.462227,"Limit raise","Other, see explanation","157.7668234994742"
304,W_Complete application,User_17,2020-01-03 04:40:45.694491,2020-01-03 04:45:01.967484,"New credit","Other, see explanation","3345.1302497374545"
309,W_Handle leads,User_33,2020-01-03 04:43:14.196997,2020-01-03 04:45:11.716093,"New credit","Home improvement","38690.99487866921"
311,W_Handle leads,User_38,2020-01-03 04:44:33.176962,2020-01-03 04:46:37.868987,"New credit","Car","13.63902055053603"
313,W_Complete application,User_73,2020-01-03 04:44:53.462227,2020-01-03 04:47:11.970217,"Limit raise","Home improvement","9265.806545112133"
314,W_Complete application,User_17,2020-01-03 04:45:01.967484,2020-01-03 04:47:35.555468,"Limit raise","Car","1.9943196846046918"
315,W_Handle leads,User_33,2020-01-03 04:45:11.716093,2020-01-03 04:48:00.436721,"New credit","Home improvement","19.479556566180946"
305,W_Complete application,User_95,2020-01-03 04:40:53.615758,2020-01-03 04:51:02.851483,"New credit","Remaining debt home","2400.13892626783"
318,W_Complete application,User_17,2020-01-03 04:47:35.555468,2020-01-03 04:53:08.582581,"New credit","Existing loan takeover","2698.944243104102"
319,W_Complete application,User_33,2020-01-03 04:48:00.436721,2020-01-03 04:53:56.820466,"Limit raise","Car","5.868108378530587"
317,W_Complete application,User_73,2020-01-03 04:47:11.970217,2020-01-03 04:54:11.022543,"New credit","Car","198.7046273270437"
316,W_Complete application,User_38,2020-01-03 04:46:37.868987,2020-01-03 04:54:53.706835,"New credit","Car","28346.308180707983"
310,W_Complete application,User_29,2020-01-03 04:43:14.196997,2020-01-03 04:55:27.847760,"New credit","Car","35510.28288551666"
321,W_Complete application,User_17,2020-01-03 04:53:08.582581,2020-01-03 04:58:25.680278,"New credit","Home improvement","695.6671583689791"
320,W_Complete application,User_95,2020-01-03 04:51:02.851483,2020-01-03 04:59:34.378111,"New credit","Car","23398.05550360528"
323,W_Complete application,User_73,2020-01-03 04:54:11.022543,2020-01-03 05:00:51.426913,"New credit","Existing loan takeover","21342.002549366265"
327,W_Complete application,User_95,2020-01-03 04:59:34.378111,2020-01-03 05:00:57.268307,"Limit raise","Other, see explanation","4560.051095529427"
326,W_Complete application,User_17,2020-01-03 04:58:25.680278,2020-01-03 05:03:15.213097,"New credit","Car","313.2865230199491"
322,W_Complete application,User_33,2020-01-03 04:53:56.820466,2020-01-03 05:04:39.071840,"New credit","Other, see explanation","52.74069073078951"
329,W_Handle leads,User_17,2020-01-03 05:03:15.213097,2020-01-03 05:04:51.260869,"New credit","Other, see explanation","2804.917659364117"
324,W_Complete application,User_38,2020-01-03 04:54:53.706835,2020-01-03 05:08:13.853551,"New credit","Remaining debt home","1472.9812011176423"
328,W_Complete application,User_73,2020-01-03 05:00:51.426913,2020-01-03 05:08:16.343979,"New credit","Existing loan takeover","4665.495223633384"
332,W_Complete application,User_17,2020-01-03 05:04:51.260869,2020-01-03 05:09:44.298037,"New credit","Car","1008.6771680244335"
325,W_Complete application,User_29,2020-01-03 04:55:27.847760,2020-01-03 05:10:28.367893,"New credit","Car","12184.443124713818"
333,W_Complete application,User_38,2020-01-03 05:08:13.853551,2020-01-03 05:14:22.406349,"New credit","Other, see explanation","51.834293280470625"
330,W_Complete application,User_95,2020-01-03 05:03:15.213097,2020-01-03 05:14:40.982915,"New credit","Existing loan takeover","11651.804318255769"
334,W_Complete application,User_73,2020-01-03 05:08:16.343979,2020-01-03 05:14:58.037854,"New credit","Car","31.746411854777286"
335,W_Complete application,User_17,2020-01-03 05:09:44.298037,2020-01-03 05:15:55.017000,"New credit","Car","22518.83300611394"
331,W_Complete application,User_33,2020-01-03 05:04:39.071840,2020-01-03 05:19:06.900910,"Limit raise","Remaining debt home","2.137875062096665"
338,W_Complete application,User_95,2020-01-03 05:14:40.982915,2020-01-03 05:20:17.267473,"New credit","Car","671.1637233657415"
337,W_Call after offers,User_38,2020-01-03 05:14:22.406349,2020-01-03 05:20:25.889703,"New credit","Car","2647.6057598455905"
339,W_Handle leads,User_17,2020-01-03 05:15:55.017000,2020-01-03 05:20:58.603715,"Limit raise","Existing loan takeover","1872.931182279496"
340,W_Complete application,User_73,2020-01-03 05:15:55.017000,2020-01-03 05:23:16.375226,"New credit","Existing loan takeover","63013.42132731589"
342,W_Complete application,User_95,2020-01-03 05:20:17.267473,2020-01-03 05:23:39.189949,"Limit raise","Car","43329.61855587946"
343,W_Call after offers,User_38,2020-01-03 05:20:25.889703,2020-01-03 05:24:46.395162,"New credit","Home improvement","1.4525110068701776"
336,W_Complete application,User_29,2020-01-03 05:10:28.367893,2020-01-03 05:25:20.164659,"New credit","Car","7061.524390878624"
344,W_Complete application,User_17,2020-01-03 05:20:58.603715,2020-01-03 05:26:47.025304,"New credit","Car","11030.27148071924"
348,W_Complete application,User_29,2020-01-03 05:25:20.164659,2020-01-03 05:27:16.887889,"New credit","Existing loan takeover","105719.9712831942"
346,W_Handle leads,User_38,2020-01-03 05:24:46.395162,2020-01-03 05:27:24.490538,"New credit","Existing loan takeover","435.7642927071088"
341,W_Complete application,User_33,2020-01-03 05:19:06.900910,2020-01-03 05:28:53.265695,"New credit","Existing loan takeover","7535.493539041688"
345,W_Complete application,User_73,2020-01-03 05:23:16.375226,2020-01-03 05:29:54.886974,"New credit","Existing loan takeover","9197.205588323453"
349,W_Complete application,User_17,2020-01-03 05:26:47.025304,2020-01-03 05:31:37.652938,"New credit","Home improvement","1516.4219071568423"
351,W_Complete application,User_38,2020-01-03 05:27:24.490538,2020-01-03 05:32:08.769296,"New credit","Car","695.1581414741772"
347,W_Complete application,User_95,2020-01-03 05:24:46.395162,2020-01-03 05:32:13.430546,"New credit","Home improvement","27035.821529998662"
350,W_Complete application,User_29,2020-01-03 05:27:16.887889,2020-01-03 05:32:15.762298,"New credit","Home improvement","42962.19320487543"
354,W_Handle leads,User_17,2020-01-03 05:31:37.652938,2020-01-03 05:33:30.623589,"New credit","Not speficied","30222.91576712244"
352,W_Complete application,User_33,2020-01-03 05:28:53.265695,2020-01-03 05:34:15.049456,"Limit raise","Home improvement","720.8096410204687"
356,W_Complete application,User_95,2020-01-03 05:32:13.430546,2020-01-03 05:37:49.952122,"New credit","Car","4455.6624269172435"
358,W_Complete application,User_17,2020-01-03 05:33:30.623589,2020-01-03 05:39:09.209852,"New credit","Car","2076.311595380997"
355,W_Complete application,User_38,2020-01-03 05:32:08.769296,2020-01-03 05:39:54.334105,"New credit","Car","6726.197119397108"
353,W_Complete application,User_73,2020-01-03 05:29:54.886974,2020-01-03 05:40:29.979859,"New credit","Caravan / Camper","2412.6369724728074"
361,W_Handle leads,User_17,2020-01-03 05:39:09.209852,2020-01-03 05:40:53.427591,"New credit","Home improvement","16.371267263899377"
360,W_Complete application,User_95,2020-01-03 05:37:49.952122,2020-01-03 05:43:08.970615,"Limit raise","Remaining debt home","2.6351769192191665"
362,W_Handle leads,User_38,2020-01-03 05:39:54.334105,2020-01-03 05:43:13.411795,"New credit","Unknown","22889.38767039494"
363,W_Complete application,User_73,2020-01-03 05:40:29.979859,2020-01-03 05:43:39.067123,"New credit","Other, see explanation","58121.25098142752"
359,W_Complete application,User_33,2020-01-03 05:34:15.049456,2020-01-03 05:44:38.372855,"New credit","Car","6936.106685284163"
366,W_Complete application,User_38,2020-01-03 05:43:13.411795,2020-01-03 05:44:47.882883,"Limit raise","Other, see explanation","6483.752992799157"
365,W_Complete application,User_95,2020-01-03 05:43:08.970615,2020-01-03 05:46:39.353840,"New credit","Car","104.539667870479"
368,W_Handle leads,User_33,2020-01-03 05:44:38.372855,2020-01-03 05:46:55.511238,"New credit","Existing loan takeover","2973.7897381858993"
364,W_Complete application,User_17,2020-01-03 05:40:53.427591,2020-01-03 05:47:34.782755,"New credit","Remaining debt home","162.03119132335098"
357,W_Complete application,User_29,2020-01-03 05:32:15.762298,2020-01-03 05:48:04.363239,"New credit","Unknown","8465.537797665143"
367,W_Complete application,User_73,2020-01-03 05:43:39.067123,2020-01-03 05:49:40.853443,"New credit","Home improvement","26417.958748447843"
372,W_Complete application,User_17,2020-01-03 05:47:34.782755,2020-01-03 05:53:51.716484,"New credit","Unknown","40263.2116155482"
370,W_Complete application,User_95,2020-01-03 05:46:39.353840,2020-01-03 05:54:22.909572,"Limit raise","Existing loan takeover","1641.8427420982214"
373,W_Complete application,User_29,2020-01-03 05:48:04.363239,2020-01-03 05:54:51.419206,"New credit","Home improvement","24349.472121480645"
374,W_Complete application,User_73,2020-01-03 05:49:40.853443,2020-01-03 05:56:05.237278,"New credit","Home improvement","1366.79301190469"
369,W_Complete application,User_38,2020-01-03 05:44:47.882883,2020-01-03 05:56:15.526401,"New credit","Unknown","3793.576922690393"
375,W_Complete application,User_17,2020-01-03 05:53:51.716484,2020-01-03 05:59:29.721358,"New credit","Car","4272.162819502583"
376,W_Complete application,User_95,2020-01-03 05:54:22.909572,2020-01-03 06:00:20.032406,"New credit","Car","10585.108865191758"
377,W_Complete application,User_29,2020-01-03 05:54:51.419206,2020-01-03 06:00:52.707902,"New credit","Home improvement","23326.34390062262"
371,W_Complete application,User_33,2020-01-03 05:46:55.511238,2020-01-03 06:02:24.346808,"New credit","Existing loan takeover","83.77259541925936"
378,W_Complete application,User_73,2020-01-03 05:56:05.237278,2020-01-03 06:02:24.713012,"New credit","Other, see explanation","4.868456728550847"
379,W_Complete application,User_38,2020-01-03 05:56:15.526401,2020-01-03 06:02:51.719253,"New credit","Home improvement","43217.04460819472"
380,W_Complete application,User_17,2020-01-03 05:59:29.721358,2020-01-03 06:07:25.325059,"New credit","Car","6836.741774203976"
384,W_Complete application,User_38,2020-01-03 06:02:51.719253,2020-01-03 06:07:34.383121,"New credit","Existing loan takeover","7236.933925838035"
381,W_Complete application,User_29,2020-01-03 06:00:52.707902,2020-01-03 06:08:14.434980,"New credit","Existing loan takeover","58503.95841466931"
386,W_Complete application,User_38,2020-01-03 06:07:34.383121,2020-01-03 06:09:10.135575,"Limit raise","Home improvement","505.4153492327566"
383,W_Complete application,User_73,2020-01-03 06:02:24.713012,2020-01-03 06:10:54.753005,"New credit","Existing loan takeover","7.301839572485282"
385,W_Complete application,User_17,2020-01-03 06:07:25.325059,2020-01-03 06:13:38.318047,"New credit","Home improvement","514.3566339598507"
388,W_Complete application,User_38,2020-01-03 06:09:10.135575,2020-01-03 06:15:26.569206,"New credit","Caravan / Camper","5582.890848246454"
389,W_Complete application,User_73,2020-01-03 06:10:54.753005,2020-01-03 06:15:51.839466,"New credit","Home improvement","8432.769011676068"
382,W_Complete application,User_33,2020-01-03 06:02:24.346808,2020-01-03 06:17:05.222083,"Limit raise","Remaining debt home","4947.025532251044"
390,W_Complete application,User_17,2020-01-03 06:13:38.318047,2020-01-03 06:18:19.612319,"New credit","Car","89117.64348622212"
394,W_Handle leads,User_17,2020-01-03 06:18:19.612319,2020-01-03 06:20:52.876260,"New credit","Home improvement","0.00026744892160240007"
392,W_Complete application,User_73,2020-01-03 06:15:51.839466,2020-01-03 06:21:33.036402,"New credit","Unknown","34719.14116525286"
395,W_Complete application,User_17,2020-01-03 06:20:52.876260,2020-01-03 06:27:19.635286,"New credit","Extra spending limit","7.5918851576719355"
393,W_Complete application,User_33,2020-01-03 06:17:05.222083,2020-01-03 06:27:45.499941,"New credit","Other, see explanation","0.5758721488199094"
396,W_Complete application,User_73,2020-01-03 06:21:33.036402,2020-01-03 06:28:35.194646,"New credit","Existing loan takeover","0.1365328621304427"
391,W_Complete application,User_38,2020-01-03 06:15:26.569206,2020-01-03 06:30:16.421220,"New credit","Unknown","10067.867788509151"
387,W_Complete application,User_29,2020-01-03 06:08:14.434980,2020-01-03 06:30:22.199498,"New credit","Car","20.482421854732205"
397,W_Complete application,User_17,2020-01-03 06:27:19.635286,2020-01-03 06:30:47.656038,"New credit","Car","0.024511381805242167"
399,W_Complete application,User_73,2020-01-03 06:28:35.194646,2020-01-03 06:34:09.289759,"New credit","Existing loan takeover","32265.55427030908"
402,W_Complete application,User_17,2020-01-03 06:30:47.656038,2020-01-03 06:35:46.315712,"New credit","Car","21655.2066814515"
400,W_Complete application,User_38,2020-01-03 06:30:16.421220,2020-01-03 06:36:40.586193,"New credit","Home improvement","170.01204573009434"
403,W_Complete application,User_73,2020-01-03 06:34:09.289759,2020-01-03 06:36:42.789792,"Limit raise","Existing loan takeover","0.4031643242770323"
404,W_Complete application,User_17,2020-01-03 06:35:46.315712,2020-01-03 06:39:50.039105,"New credit","Existing loan takeover","4186.821127769106"
398,W_Complete application,User_33,2020-01-03 06:27:45.499941,2020-01-03 06:41:55.338858,"New credit","Extra spending limit","1831.752838427264"
406,W_Complete application,User_73,2020-01-03 06:36:42.789792,2020-01-03 06:43:10.674383,"New credit","Existing loan takeover","46947.09788773742"
405,W_Complete application,User_38,2020-01-03 06:36:40.586193,2020-01-03 06:43:23.375831,"New credit","Home improvement","9706.654492499161"
408,W_Handle leads,User_33,2020-01-03 06:41:55.338858,2020-01-03 06:46:17.041807,"New credit","Car","5614.132014073703"
407,W_Complete application,User_17,2020-01-03 06:39:50.039105,2020-01-03 06:48:29.888341,"New credit","Unknown","0.08010586394734881"
409,W_Complete application,User_73,2020-01-03 06:43:10.674383,2020-01-03 06:48:39.078445,"New credit","Car","974.2871879811081"
410,W_Complete application,User_38,2020-01-03 06:43:23.375831,2020-01-03 06:50:31.304880,"New credit","Car","16739.63014650868"
412,W_Handle leads,User_17,2020-01-03 06:48:29.888341,2020-01-03 06:50:46.547419,"New credit","Car","875.5045151101734"
413,W_Handle leads,User_38,2020-01-03 06:50:31.304880,2020-01-03 06:53:00.809128,"New credit","Caravan / Camper","16367.754025511722"
411,W_Complete application,User_33,2020-01-03 06:46:17.041807,2020-01-03 06:54:26.262631,"New credit","Home improvement","24580.250456583366"
414,W_Complete application,User_73,2020-01-03 06:50:31.304880,2020-01-03 06:54:53.764711,"New credit","Tax payments","26632.095318100488"
415,W_Complete application,User_17,2020-01-03 06:50:46.547419,2020-01-03 06:56:08.301668,"New credit","Home improvement","4.088669273542409"
417,W_Call after offers,User_33,2020-01-03 06:54:26.262631,2020-01-03 06:58:07.109991,"New credit","Car","29.41852762172194"
419,W_Handle leads,User_17,2020-01-03 06:56:08.301668,2020-01-03 06:58:28.246296,"New credit","Not speficied","18804.916419007204"
401,W_Complete application,User_29,2020-01-03 06:30:22.199498,2020-01-03 06:59:01.717803,"New credit","Remaining debt home","11939.984340844796"
416,W_Complete application,User_38,2020-01-03 06:53:00.809128,2020-01-03 06:59:40.733000,"New credit","Car","25.77991869670575"
423,W_Handle leads,User_38,2020-01-03 06:59:40.733000,2020-01-03 07:01:28.871980,"New credit","Home improvement","26582.337716812563"
421,W_Complete application,User_17,2020-01-03 06:58:28.246296,2020-01-03 07:03:28.091554,"New credit","Car","0.2009844848902445"
420,W_Complete application,User_33,2020-01-03 06:58:07.109991,2020-01-03 07:07:48.938290,"New credit","Home improvement","5.024332513736083"
418,W_Complete application,User_73,2020-01-03 06:54:53.764711,2020-01-03 07:09:12.819938,"New credit","Remaining debt home","46.31462841870729"
425,W_Handle leads,User_33,2020-01-03 07:07:48.938290,2020-01-03 07:09:54.367801,"Limit raise","Home improvement","112.04999643361738"
424,W_Complete application,User_17,2020-01-03 07:03:28.091554,2020-01-03 07:09:57.028629,"New credit","Not speficied","0.0021580273820210006"
426,W_Complete application,User_73,2020-01-03 07:09:12.819938,2020-01-03 07:10:24.466889,"Limit raise","Other, see explanation","8374.28963114606"
428,W_Complete application,User_17,2020-01-03 07:09:57.028629,2020-01-03 07:14:30.489615,"New credit","Home improvement","890.1101851858843"
429,W_Handle leads,User_17,2020-01-03 07:14:30.489615,2020-01-03 07:15:07.774730,"New credit","Existing loan takeover","3123.50125799047"
430,W_Complete application,User_73,2020-01-03 07:14:30.489615,2020-01-03 07:19:24.491597,"New credit","Home improvement","1032.9611241893904"
422,W_Complete application,User_29,2020-01-03 06:59:01.717803,2020-01-03 07:21:07.155982,"New credit","Car","30.055644292369564"
431,W_Complete application,User_17,2020-01-03 07:15:07.774730,2020-01-03 07:21:12.342577,"New credit","Car","17794.811276922086"
432,W_Complete application,User_73,2020-01-03 07:19:24.491597,2020-01-03 07:23:14.647670,"New credit","Car","62154.40593199354"
435,W_Complete application,User_73,2020-01-03 07:23:14.647670,2020-01-03 07:24:21.882317,"Limit raise","Home improvement","4198.2738381851095"
434,W_Complete application,User_17,2020-01-03 07:21:12.342577,2020-01-03 07:25:18.803963,"New credit","Car","26.626276419381153"
427,W_Complete application,User_33,2020-01-03 07:09:54.367801,2020-01-03 07:26:59.252890,"New credit","Unknown","1534.34349714101"
436,W_Complete application,User_73,2020-01-03 07:24:21.882317,2020-01-03 07:27:57.811046,"Limit raise","Car","57838.76515371857"
433,W_Complete application,User_29,2020-01-03 07:21:07.155982,2020-01-03 07:29:15.417737,"New credit","Home improvement","9800.998098586942"
438,W_Call after offers,User_33,2020-01-03 07:26:59.252890,2020-01-03 07:29:20.940571,"New credit","Car","127.22689679569802"
437,W_Complete application,User_17,2020-01-03 07:25:18.803963,2020-01-03 07:29:23.459784,"New credit","Car","659.214276281181"
439,W_Complete application,User_73,2020-01-03 07:27:57.811046,2020-01-03 07:31:21.039897,"New credit","Existing loan takeover","110021.30570630817"
442,W_Complete application,User_17,2020-01-03 07:29:23.459784,2020-01-03 07:36:25.583285,"New credit","Car","25991.17327125144"
443,W_Handle leads,User_17,2020-01-03 07:36:25.583285,2020-01-03 07:37:47.481849,"New credit","Unknown","6803.610570046645"
445,W_Complete application,User_17,2020-01-03 07:37:47.481849,2020-01-03 07:39:38.814883,"Limit raise","Existing loan takeover","1585.2093983455354"
444,W_Complete application,User_73,2020-01-03 07:36:25.583285,2020-01-03 07:41:10.532328,"New credit","Existing loan takeover","66772.86407678078"
446,W_Complete application,User_17,2020-01-03 07:39:38.814883,2020-01-03 07:42:19.314609,"New credit","Existing loan takeover","1.6623944369683912"
441,W_Complete application,User_33,2020-01-03 07:29:20.940571,2020-01-03 07:45:23.088574,"New credit","Existing loan takeover","98.65329907796318"
448,W_Complete application,User_17,2020-01-03 07:42:19.314609,2020-01-03 07:47:02.511974,"New credit","Car","30.413684592329695"
440,W_Complete application,User_29,2020-01-03 07:29:15.417737,2020-01-03 07:48:19.697777,"New credit","Unknown","480.5464406475476"
449,W_Call after offers,User_33,2020-01-03 07:45:23.088574,2020-01-03 07:48:22.462083,"New credit","Car","1229.6666728243324"
447,W_Complete application,User_73,2020-01-03 07:41:10.532328,2020-01-03 07:49:53.463914,"New credit","Unknown","1.0277196063251843"
450,W_Complete application,User_17,2020-01-03 07:47:02.511974,2020-01-03 07:54:38.287932,"New credit","Car","134744.4875052983"
453,W_Complete application,User_73,2020-01-03 07:49:53.463914,2020-01-03 07:54:59.654900,"New credit","Home improvement","10.517263153432236"
452,W_Complete application,User_33,2020-01-03 07:48:22.462083,2020-01-03 07:56:48.051610,"Limit raise","Other, see explanation","704.9361886720563"
455,W_Complete application,User_73,2020-01-03 07:54:59.654900,2020-01-03 07:59:35.568175,"New credit","Home improvement","3529.1276967859912"
454,W_Complete application,User_17,2020-01-03 07:54:38.287932,2020-01-03 07:59:44.425394,"New credit","Home improvement","25350.33494438167"
456,W_Handle leads,User_33,2020-01-03 07:56:48.051610,2020-01-03 08:00:07.151824,"New credit","Unknown","40605.24313759683"
457,W_Handle leads,User_17,2020-01-03 07:59:44.425394,2020-01-03 08:01:41.542503,"New credit","Home improvement","8884.46371519151"
458,W_Complete application,User_73,2020-01-03 07:59:44.425394,2020-01-03 08:06:15.392276,"New credit","Existing loan takeover","36066.43359075653"
459,W_Complete application,User_17,2020-01-03 08:01:41.542503,2020-01-03 08:06:57.544392,"New credit","Home improvement","0.09488688176965429"
461,W_Complete application,User_17,2020-01-03 08:06:57.544392,2020-01-03 08:11:35.054271,"New credit","Car","75096.567470609"
451,W_Complete application,User_29,2020-01-03 07:48:19.697777,2020-01-03 08:11:54.170821,"New credit","Unknown","384.1330526979657"
462,W_Complete application,User_17,2020-01-03 08:11:35.054271,2020-01-03 08:12:36.366134,"Limit raise","Existing loan takeover","16.74220305568046"
460,W_Complete application,User_73,2020-01-03 08:06:15.392276,2020-01-03 08:13:05.806998,"New credit","Existing loan takeover","9197.037358001631"
464,W_Complete application,User_17,2020-01-03 08:12:36.366134,2020-01-03 08:18:00.399392,"New credit","Home improvement","47580.69472997867"
465,W_Complete application,User_73,2020-01-03 08:13:05.806998,2020-01-03 08:19:28.810914,"New credit","Extra spending limit","37374.32098302891"
466,W_Handle leads,User_17,2020-01-03 08:18:00.399392,2020-01-03 08:20:09.503668,"New credit","Home improvement","1706.0700462997895"
468,W_Complete application,User_17,2020-01-03 08:20:09.503668,2020-01-03 08:22:52.913479,"New credit","Motorcycle","5107.7615187041265"
467,W_Complete application,User_73,2020-01-03 08:19:28.810914,2020-01-03 08:24:20.726482,"New credit","Home improvement","1032.4971260242467"
470,W_Complete application,User_73,2020-01-03 08:24:20.726482,2020-01-03 08:29:24.847342,"New credit","Home improvement","21058.848327365344"
469,W_Complete application,User_17,2020-01-03 08:22:52.913479,2020-01-03 08:29:30.271746,"New credit","Home improvement","85.78541715299201"
472,W_Complete application,User_17,2020-01-03 08:29:30.271746,2020-01-03 08:36:16.337715,"New credit","Home improvement","30427.154387564005"
471,W_Complete application,User_73,2020-01-03 08:29:24.847342,2020-01-03 08:36:49.909164,"New credit","Existing loan takeover","0.030538088048416137"
473,W_Complete application,User_17,2020-01-03 08:36:16.337715,2020-01-03 08:41:16.480960,"New credit","Existing loan takeover","2638.47031991284"
463,W_Complete application,User_29,2020-01-03 08:11:54.170821,2020-01-03 08:44:16.125535,"New credit","Existing loan takeover","254.26161340118955"
474,W_Handle leads,User_17,2020-01-03 08:41:16.480960,2020-01-03 08:46:21.747310,"Limit raise","Existing loan takeover","662.2377958551529"
475,W_Complete application,User_73,2020-01-03 08:41:16.480960,2020-01-03 08:48:07.196124,"New credit","Home improvement","2454.7129660297896"
477,W_Complete application,User_17,2020-01-03 08:46:21.747310,2020-01-03 08:50:39.259694,"New credit","Home improvement","8821.97106637058"
478,W_Call after offers,User_73,2020-01-03 08:48:07.196124,2020-01-03 08:51:42.287267,"Limit raise","Car","4048.8447049509814"
479,W_Complete application,User_17,2020-01-03 08:50:39.259694,2020-01-03 08:55:14.615974,"New credit","Car","1095.1927808109556"
480,W_Handle leads,User_17,2020-01-03 08:55:14.615974,2020-01-03 08:57:08.947843,"New credit","Unknown","308.8580526771066"
481,W_Complete application,User_73,2020-01-03 08:55:14.615974,2020-01-03 08:59:46.197765,"New credit","Not speficied","19667.144845920815"
482,W_Complete application,User_17,2020-01-03 08:57:08.947843,2020-01-03 09:00:32.082649,"Limit raise","Car","6131.062291863467"
476,W_Complete application,User_29,2020-01-03 08:44:16.125535,2020-01-03 09:00:45.895895,"Limit raise","Car","394.24608208709446"
483,W_Call after offers,User_73,2020-01-03 08:59:46.197765,2020-01-03 09:02:43.616858,"New credit","Home improvement","22778.835892247735"
484,W_Complete application,User_17,2020-01-03 09:00:32.082649,2020-01-03 09:04:55.086703,"New credit","Existing loan takeover","22134.954998406334"
487,W_Handle leads,User_17,2020-01-03 09:04:55.086703,2020-01-03 09:05:22.691584,"New credit","Home improvement","20645.13430845696"
486,W_Complete application,User_73,2020-01-03 09:02:43.616858,2020-01-03 09:08:57.274053,"New credit","Car","44697.709683305286"
488,W_Complete application,User_17,2020-01-03 09:05:22.691584,2020-01-03 09:12:08.427329,"New credit","Home improvement","177.51301401036037"
485,W_Complete application,User_29,2020-01-03 09:00:45.895895,2020-01-03 09:13:08.185797,"New credit","Not speficied","4843.690505738087"
490,W_Complete application,User_17,2020-01-03 09:12:08.427329,2020-01-03 09:14:43.395048,"New credit","Existing loan takeover","4667.979679192683"
489,W_Complete application,User_73,2020-01-03 09:08:57.274053,2020-01-03 09:16:20.292868,"New credit","Existing loan takeover","782.4672614483596"
492,W_Complete application,User_17,2020-01-03 09:14:43.395048,2020-01-03 09:18:51.311535,"Limit raise","Home improvement","9515.19134027839"
493,W_Complete application,User_73,2020-01-03 09:16:20.292868,2020-01-03 09:20:59.682806,"New credit","Car","63788.69777005665"
494,W_Handle leads,User_17,2020-01-03 09:18:51.311535,2020-01-03 09:21:39.433235,"New credit","Home improvement","137.81744846072667"
495,W_Handle leads,User_17,2020-01-03 09:21:39.433235,2020-01-03 09:23:48.014581,"New credit","Home improvement","270.3512858797665"
496,W_Complete application,User_73,2020-01-03 09:21:39.433235,2020-01-03 09:27:05.452703,"New credit","Home improvement","168.22126028260874"
497,W_Call after offers,User_17,2020-01-03 09:23:48.014581,2020-01-03 09:27:46.167182,"New credit","Home improvement","2588.5301718164446"
498,W_Handle leads,User_17,2020-01-03 09:27:46.167182,2020-01-03 09:29:15.798988,"New credit","Other, see explanation","2517.4459215717234"
500,W_Complete application,User_17,2020-01-03 09:29:15.798988,2020-01-03 09:29:35.261792,"Limit raise","Existing loan takeover","85.7796688967586"
501,W_Handle leads,User_17,2020-01-03 09:29:35.261792,2020-01-03 09:32:07.275585,"New credit","Car","11.297116036628447"
502,W_Handle leads,User_17,2020-01-03 09:32:07.275585,2020-01-03 09:34:06.858107,"New credit","Car","135.69359751131725"
499,W_Complete application,User_73,2020-01-03 09:27:46.167182,2020-01-03 09:34:24.347695,"New credit","Other, see explanation","964.8884731047473"
491,W_Complete application,User_29,2020-01-03 09:13:08.185797,2020-01-03 09:34:39.002300,"New credit","Car","2.8408265148020515"
504,W_Complete application,User_73,2020-01-03 09:34:24.347695,2020-01-03 09:39:35.105053,"New credit","Car","1975.4426856152993"
503,W_Complete application,User_17,2020-01-03 09:34:06.858107,2020-01-03 09:40:17.286587,"New credit","Not speficied","5844.617345792653"
507,W_Complete application,User_17,2020-01-03 09:40:17.286587,2020-01-03 09:43:27.571200,"New credit","Home improvement","0.007867866007459529"
506,W_Complete application,User_73,2020-01-03 09:39:35.105053,2020-01-03 09:47:06.960659,"New credit","Car","4962.666878831135"
508,W_Complete application,User_17,2020-01-03 09:43:27.571200,2020-01-03 09:47:46.351130,"New credit","Remaining debt home","10107.680396621183"
510,W_Handle leads,User_17,2020-01-03 09:47:46.351130,2020-01-03 09:49:45.446159,"New credit","Home improvement","129.90219110107105"
511,W_Handle leads,User_17,2020-01-03 09:49:45.446159,2020-01-03 09:50:56.085877,"New credit","Home improvement","38236.17688056279"
509,W_Complete application,User_73,2020-01-03 09:47:06.960659,2020-01-03 09:51:50.857211,"New credit","Unknown","5703.578501846595"
505,W_Complete application,User_29,2020-01-03 09:34:39.002300,2020-01-03 09:53:44.196111,"New credit","Car","677.8632518393512"
512,W_Complete application,User_17,2020-01-03 09:50:56.085877,2020-01-03 09:55:15.416803,"New credit","Not speficied","1687.894404250343"
515,W_Complete application,User_17,2020-01-03 09:55:15.416803,2020-01-03 09:56:12.176269,"Limit raise","Existing loan takeover","184.7407457397689"
516,W_Handle leads,User_17,2020-01-03 09:56:12.176269,2020-01-03 09:58:36.570049,"New credit","Car","371.3575812468178"
514,W_Complete application,User_29,2020-01-03 09:53:44.196111,2020-01-03 10:00:53.876548,"New credit","Home improvement","14193.069458304817"
